Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
0	0	IL1A	Control_8_G_4												CurveFitFailed																
0	1	ACTA2	Control_8_G_4	-1	25.60138	743.7213	686.3115	-57.40985	0.9997919	57124.57		1.579922	False											7	2185.423	14.51235	27.42299	11016.94	0.3854493	5.041101	
0	2	ATP6AP1	Control_8_G_4	-1	24.98297	735.4262	711.459	-23.96716	0.9998825	36760.61		1.72047	False											8	1884.67	16.78919	26.75156	9556.826	0.5603971	5.070822	
0	3	BGN	Control_8_G_4	-1	25.14566	789.4262	753.3934	-36.03278	0.9997137	105158.3		1.637558	False											10	2313.895	15.16833	27.60386	10390.33	0.8471996	4.490405	
0	4	IL6	Control_8_G_4												CurveFitFailed																
0	5	ITGA2	Control_8_G_4	-1	27.78578	781.4262	752	-29.42621	0.9998311	56750.09		1.637757	False											7	2017.162	17.13323	29.35357	12515.49	0.3719687	6.204503	
0	6	JUNB	Control_8_G_4	-1	27.58631	759.7705	729.3115	-30.45905	0.9997156	84580.99		1.603447	False											6	2140.73	16.08842	29.67766	10839.51	0.5790884	5.063465	
0	7	LOXL1	Control_8_G_4	-1	24.91924	776.7541	753.7541	-23	0.9997017	121112.2		1.676922	False											7	2036.477	16.07025	26.41678	12047.44	0.3573703	5.915825	
0	8	TGFBR2	Control_8_G_4	-1	24.15704	804.5246	780.3934	-24.13116	0.9997128	265248.7		1.705195	False											8	2435.975	15.90206	26.06662	15216.02	0.612843	6.246378	
0	9	COL5A1	Control_8_G_4	-1	29.1507	814.1639	781.6885	-32.4754	0.9997851	38563.8		1.515319	False											7	1904.018	14.88218	31.70774	9592.922	0.6417373	5.03825	
0	10	DCN	Control_8_G_4	-1	19.87337	799.459	747.5574	-51.90167	0.9990636	602151.4		1.805355	False											7	2306.196	14.41448	21.67326	11940.02	0.631301	5.177367	
0	11	ELN	Control_8_G_4	-1	32.84795	862.3771	824.4426	-37.93445	0.9990778	57391		1.633088	False											8	2202.276	20.32381	34.26015	9752.932	0.332589	4.428569	
0	12	ETS1	Control_8_G_4	-1	27.23064	822.9016	764.4754	-58.42621	0.9997722	90393.91		1.626842	False											8	2618.733	16.42383	29.12815	12677.81	0.5133716	4.8412	
0	13	CDKN2A	Control_8_G_4	-1	26.37213	851.7541	791.4754	-60.27869	0.9997231	69905.37		1.655846	False											10	2311.135	16.39212	28.47386	9460.039	0.6728274	4.093245	
0	14	PSMD14	Control_8_G_4	-1	27.16018	846.1475	803.8688	-42.27869	0.9998167	48357.6		1.742181	False											9	2302.931	18.81418	28.72031	10080.17	0.4873067	4.377103	
0	15	RARA	Control_8_G_4	-1	27.825	857.7213	804.918	-52.80328	0.9996147	41928.66		1.556078	False											5	1889.538	15.39896	29.36765	9414.56	0.2662051	4.982467	
0	16	RHOB	Control_8_G_4	-1	24.40786	816.1475	771.8525	-44.29504	0.9998428	56053.07		1.696917	False											9	2348.907	15.78917	26.77247	9909.068	0.9210106	4.218587	
0	17	TIMP3	Control_8_G_4	-1	21.95127	824.3115	776.459	-47.85242	0.9996232	107209.7		1.71955	False											7	2226.091	14.56093	24.09523	8775.147	0.7606751	3.941954	
0	18	PPP3CA	Control_8_G_4	-1	25.70216	771.918	735.7541	-36.16394	0.9999253	22542.69		1.709655	False											9	2108.008	16.87812	28.09292	9205.348	0.9995992	4.366847	
0	19	CDKN2B	Control_8_G_4	-1	31.16468	840.459	803.5246	-36.93445	0.9995892	38182.15		1.560728	False											6	2293.999	17.78295	32.05763	22605.9	0.08667685	9.854366	
0	20	COL1A2	Control_8_G_4	-1	21.50394	803.4426	789.9016	-13.54102	0.9993342	143413.8		1.615389	False											7	2114.235	12.63096	23.56963	8447.23	0.4977212	3.995408	
0	21	COL4A1	Control_8_G_4	-1	26.62759	814.6558	790.9508	-23.70496	0.9997358	42951.79		1.573577	False											5	1814.837	15.14726	28.01446	11107.83	0.2194745	6.120566	
0	22	MMP1	Control_8_G_4	-1	20.80027	728.9836	704.918	-24.06555	0.9995181	152830.6		1.74679	False											4	2211.586	14.38977	22.26573	9837.118	0.3683393	4.447992	
0	23	MMP14	Control_8_G_4	-1	23.04625	757.4262	737.2951	-20.1311	0.9998557	32523.05		1.580685	False											5	1722.128	12.93493	25.2106	8481.551	0.5072268	4.925042	
0	24	NOX4	Control_8_G_4	-1	30.45059	748.3442	723.8525	-24.49176	0.9996846	81891.59		1.760237	False											4	2265.923	21.38296	32.3083	10577.07	0.7409834	4.667888	
0	25	PMEPA1	Control_8_G_4	-1	28.65818	769.8853	742.5738	-27.31146	0.9997806	26228.6		1.6075	False											4	1965.809	16.9978	30.28803	8758.519	0.3702395	4.455427	
0	26	TIMP1	Control_8_G_4	-1	18.94366	753.0328	743.4918	-9.540955	0.999788	111754.5		1.641377	False											7	2377.089	11.387	21.25602	11491.04	0.6257655	4.834083	
0	27	FGF2	Control_8_G_4	-1	26.97847	691.2295	669.5574	-21.67212	0.9996647	76384.75		1.656898	False											7	2295.17	16.77577	29.15957	9085.772	0.7342332	3.958648	
0	28	FOSB	Control_8_G_4												CurveFitFailed																
0	29	GUSB	Control_8_G_4	-1	26.77593	769.3934	714.5901	-54.80328	0.9998124	27974.34		1.582185	False											7	1863.121	14.97759	29.60797	7293.44	0.9703115	3.914635	
0	30	ID1	Control_8_G_4	-1	29.61085	716.1147	674.6066	-41.50818	0.9998233	25319.11		1.540904	False											4	2184.167	16.12526	31.00242	13754.56	0.2118696	6.297392	
0	31	SKI	Control_8_G_4	-1	24.81306	706.3442	679.4262	-26.91803	0.999604	169710.3		1.618939	False											8	1959.524	14.62822	27.22175	10799.29	0.7599444	5.511183	
0	32	SMAD3	Control_8_G_4	-1	24.48116	770.0984	743.4754	-26.62299	0.9997329	117843.9		1.630823	False											7	2134.89	14.71459	26.61974	11317.43	0.6176392	5.301178	
0	33	SPARC	Control_8_G_4	-1	22.39611	723.5082	698.7049	-24.80328	0.9992254	219169.5		1.540842	False											6	2034.452	11.86248	24.51929	10285.67	0.4000387	5.055743	
0	34	TGFBR1	Control_8_G_4	-1	25.89381	717.2131	709.459	-7.754089	0.9998297	65177.99		1.667101	False											5	2059.541	16.36104	27.81465	10921.91	0.5778993	5.303082	
0	35	VIM	Control_8_G_4	-1	17.3992	769.6721	752.1312	-17.54095	0.9998023	76592.13		1.649251	False											10	2054.377	10.55722	19.50548	10128.11	0.4864702	4.930013	
0	36	TP53BP1	Control_8_G_4	-1	25.47486	753.9508	739.6885	-14.26227	0.9998559	64448.7		1.705387	False											7	2082.041	16.63543	27.90853	10668.49	1.020113	5.124055	
0	37	ADAMTS1	Control_8_G_4	-1	26.62279	787.3279	748.5246	-38.80328	0.9997344	32860.39		1.500841	False											5	1845.789	13.33819	28.73939	8596.474	0.3846897	4.657344	
