Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
0	0	IL1A	TGFb_0.5_F_6												CurveFitFailed																
0	1	ACTA2	TGFb_0.5_F_6	-1	24.12763	771.7705	723.7049	-48.06561	0.9995672	90558.2		1.586953	False											7	1999.737	13.71323	26.17651	8793.285	0.4808475	4.397221	
0	2	ATP6AP1	TGFb_0.5_F_6	-1	23.68822	768.1639	713.1803	-54.98364	0.9996756	111042.4		1.729564	False											9	1921.328	16.04137	25.46875	9607.594	0.5647571	5.000496	
0	3	BGN	TGFb_0.5_F_6	-1	22.71624	760.6721	711.9836	-48.68854	0.9997905	100622.9		1.707228	False											5	2455.011	14.9035	24.79977	11174.13	0.7075008	4.551558	
0	4	IL6	TGFb_0.5_F_6	-1	28.44205	745.1967	692.082	-53.11475	0.9997838	75760.02		1.633099	False											5	2315.197	17.4426	30.02618	13413.63	0.3794551	5.793732	
0	5	ITGA2	TGFb_0.5_F_6	-1	25.57497	795.1312	739.7213	-55.40985	0.9998409	51963.29		1.621518	False											7	1920.1	15.32892	27.3618	10898.53	0.4311153	5.676024	
0	6	JUNB	TGFb_0.5_F_6	-1	26.14444	740.541	688.6721	-51.86884	0.999643	114579.5		1.544477	False											8	2113.247	13.83713	29.03231	10227.76	0.8654677	4.839833	
0	7	LOXL1	TGFb_0.5_F_6	-1	23.47812	772	730.1639	-41.83606	0.9997856	78247.44		1.675732	False											4	1985.016	15.01262	25.17399	10560.26	0.4370682	5.319989	
0	8	TGFBR2	TGFb_0.5_F_6	-1	23.07897	764.9344	713.4918	-51.44263	0.9997901	129402.9		1.718517	False											11	2243.162	15.31459	25.23233	12037.36	0.786757	5.366248	
0	9	COL5A1	TGFb_0.5_F_6	-1	27.89932	797.4099	740.1147	-57.2951	0.9998326	60055.67		1.48911	False											8	2105.247	13.68881	30.18922	13910.87	0.4446174	6.607715	
0	10	DCN	TGFb_0.5_F_6	-1	20.16591	809.4918	747.3771	-62.11475	0.9976748	760413.6		1.852338	False											11	2072.394	15.37072	21.69305	9023.564	0.5136712	4.354175	
0	11	ELN	TGFb_0.5_F_6	-1	30.45461	791.2459	734.0984	-57.14752	0.9993516	99209.06		1.663377	False											9	2369.563	19.82468	31.37717	16190.31	0.1507839	6.832615	
0	12	ETS1	TGFb_0.5_F_6	-1	27.05569	820.1475	765.9344	-54.21307	0.9998304	51855.27		1.583276	False											6	2403.669	15.22354	29.61201	10542.87	0.7956247	4.386158	
0	13	CDKN2A	TGFb_0.5_F_6	-1	26.53805	816.4099	756.3115	-60.09839	0.9998057	62619.66		1.660472	False											9	2383.183	16.65451	28.44925	10790.67	0.5687504	4.527839	
0	14	PSMD14	TGFb_0.5_F_6	-1	26.57551	839.2787	779.6066	-59.67212	0.999809	53891.68		1.720115	False											8	2298.972	17.93998	28.22046	10164.47	0.5035938	4.421309	
0	15	RARA	TGFb_0.5_F_6	-1	27.21926	802.1967	744.6393	-57.55737	0.9997039	51987.47		1.531754	False											5	1974.457	14.48692	28.8429	11572.9	0.2599665	5.861305	
