Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
0	0	IL1A	Control_24_H_1												CurveFitFailed																
0	1	ACTA2	Control_24_H_1	-1	25.2869	759.5082	708.1312	-51.37701	0.9991333	442887.9		1.598015	False											6	2615.284	14.8666	26.62239	17847.67	0.2132261	6.824373	
0	2	ATP6AP1	Control_24_H_1	-1	25.48519	729.1639	682.2623	-46.90167	0.9998065	181063		1.652979	False											10	2465.503	15.84122	27.37019	16547.67	0.528994	6.71168	
0	3	BGN	Control_24_H_1	-1	25.78864	724.1803	682.6229	-41.55737	0.999532	483594.4		1.622306	False											14	3165.045	15.44144	27.67732	18742.49	0.4850093	5.921713	
0	4	IL6	Control_24_H_1	-1	29.92217	705.7213	662.8197	-42.90161	0.9998887	68217.36		1.582511	False											8	3250.974	17.4014	31.1189	28502.67	0.1869509	8.767423	
0	5	ITGA2	Control_24_H_1	-1	28.67003	758.7541	692.2295	-66.5246	0.9998096	159287.2		1.639969	False											2	2747.541	17.99361	29.77326	27132.28	0.1903273	9.875113	
0	6	JUNB	Control_24_H_1	-1	27.34034	732.8033	699.4426	-33.36066	0.9999012	70629.42		1.58648	False											9	2715.818	15.65349	29.21919	17417.02	0.4403939	6.413175	
0	7	LOXL1	Control_24_H_1	-1	23.87774	759.1475	722.7377	-36.40979	0.9995655	310334.5		1.702041	False											9	2361.682	15.93407	25.12327	16579.29	0.2578102	7.020117	
0	8	TGFBR2	Control_24_H_1	-1	24.64839	745.7869	677.6066	-68.1803	0.999752	359622.4		1.680568	False											9	2715.024	15.82587	26.47462	19565.49	0.5296183	7.206378	
0	9	COL5A1	Control_24_H_1	-1	27.35709	767.3279	719.8361	-47.49182	0.9999447	25509.69		1.507201	False											8	2209.272	13.78404	29.79208	14039.44	0.5395322	6.354783	
0	10	DCN	Control_24_H_1	-1	19.90539	758.3771	704.1803	-54.19678	0.9997424	418886.6		1.693468	False											8	2898.446	12.80142	21.98628	18747.13	0.6220483	6.467992	
0	11	ELN	Control_24_H_1	-1	30.36635	775.8361	731.7869	-44.04919	0.9994858	168466.2		1.606552	False											6	3249.16	18.41178	31.29926	28331.44	0.1210463	8.71962	
0	12	ETS1	Control_24_H_1	-1	27.1608	769.7049	743.1639	-26.54095	0.9996824	382929.2		1.604395	False											9	3760.908	16.08204	28.63542	25794.32	0.2888527	6.858535	
0	13	CDKN2A	Control_24_H_1	-1	27.87131	788.7213	752.7213	-36	0.9999056	50839.66		1.693398	False											7	2943.575	18.47589	29.18263	16701.31	0.312873	5.673818	
