Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
0	0	IL1A	Control_0.5_E_5												CurveFitFailed																
0	1	ACTA2	Control_0.5_E_5	-1	24.79726	714.7869	675.9508	-38.83606	0.9996779	87752.43		1.601236	False											2	2109.309	14.42629	26.69437	10128.78	0.4427012	4.801943	
0	2	ATP6AP1	Control_0.5_E_5	-1	24.31763	705.5574	660.6558	-44.90161	0.999605	149948.5		1.709715	False											2	1944.318	16.07885	26.25919	10047.7	0.6433778	5.167727	
0	3	BGN	Control_0.5_E_5	-1	22.83905	774.1147	739.2295	-34.88525	0.9998747	59248.65		1.648462	False											5	2399.05	13.91566	25.30221	11084.91	0.8344656	4.62054	
0	4	IL6	Control_0.5_E_5	-1	28.33501	774.4426	740.7049	-33.73773	0.9997438	129940.4		1.65118	False											7	2624.555	17.87404	29.69307	17107.45	0.2977515	6.518229	
0	5	ITGA2	Control_0.5_E_5	-1	26.05903	800.5738	747.0984	-53.4754	0.9997131	76903.84		1.661241	False											3	1914.288	16.45316	27.72565	9975.864	0.432644	5.211266	
0	6	JUNB	Control_0.5_E_5	-1	27.03021	736.3442	709.6885	-26.6557	0.9998071	73004.84		1.569124	False											5	2211.41	14.89485	29.66695	11310.36	0.8046572	5.114547	
0	7	LOXL1	Control_0.5_E_5	-1	23.83809	729.7377	694.7541	-34.98364	0.9998853	51450.16		1.645078	False											5	2041.324	14.65273	25.6961	11548.61	0.4805029	5.657412	
0	8	TGFBR2	Control_0.5_E_5	-1	23.96504	768.6558	725.3115	-43.3443	0.9998626	100427.9		1.708258	False											5	2281.344	15.74988	26.10793	13198.24	0.7728496	5.785291	
0	9	COL5A1	Control_0.5_E_5	-1	28.94129	808.4754	749.5738	-58.90161	0.9998788	19151.61		1.511991	False											4	1818.821	14.64164	31.73306	8657.368	0.7515822	4.759878	
0	10	DCN	Control_0.5_E_5	-1	20.57129	846.3934	801.6229	-44.77051	0.9983619	806247.4		1.770152	False											9	2211.31	14.39802	22.51314	10628.59	0.6870196	4.806469	
0	11	ELN	Control_0.5_E_5												CurveFitFailed																
0	12	ETS1	Control_0.5_E_5	-1	26.57712	815.9344	757.9016	-58.03284	0.9995204	149575.9		1.690695	False											5	2476.125	17.27916	28.4572	10521.32	0.6010277	4.249105	
0	13	CDKN2A	Control_0.5_E_5	-1	27.72705	766.3771	739.8197	-26.55737	0.9996386	108579.2		1.68458	False											4	2488.852	17.92524	29.60807	10810.34	0.6041878	4.343505	
0	14	PSMD14	Control_0.5_E_5	-1	26.57467	793.1803	757.9508	-35.22949	0.999586	108019.7		1.732367	False											6	2327.254	18.13354	28.3035	9642.367	0.5711673	4.143238	
0	15	RARA	Control_0.5_E_5	-1	28.54874	794	741.8197	-52.1803	0.9996425	41826.56		1.559003	False											4	1971.347	15.87663	30.10087	9939.64	0.2791457	5.042056	
0	16	RHOB	Control_0.5_E_5	-1	24.23953	829.4426	789.9508	-39.49182	0.999851	43956.96		1.688085	False											6	2266.494	15.45599	26.88248	9018.854	1.124407	3.97921	
0	17	TIMP3	Control_0.5_E_5	-1	21.36177	853.1312	824.7377	-28.39343	0.9997087	106169.8		1.715848	False											7	2340.415	14.10551	23.48613	9748.964	0.7269922	4.165485	
0	18	PPP3CA	Control_0.5_E_5	-1	25.55584	834.2459	791.7869	-42.45905	0.9997723	62980.38		1.726686	False											8	2079.552	17.05498	28.06417	8733.721	1.151427	4.199809	
0	19	CDKN2B	Control_0.5_E_5	-1	30.34271	804.0656	769.5246	-34.54095	0.9997343	37180.77		1.518373	False											4	2305.005	16.01021	31.65729	16898.63	0.171032	7.331278	
0	20	COL1A2	Control_0.5_E_5	-1	20.82037	819.5901	782.4099	-37.1803	0.999703	72605.28		1.570266	False											7	2149.408	11.39436	23.36732	8663.753	0.6299925	4.030763	
0	21	COL4A1	Control_0.5_E_5	-1	25.48829	857.1312	815.2787	-41.85248	0.9995124	73656.24		1.566237	False											2	1756.855	14.1737	27.3042	8503.107	0.3612847	4.839961	
0	22	MMP1	Control_0.5_E_5	-1	22.68855	867.7869	825.5574	-42.22949	0.9991243	142897.8		1.723111	False											6	1988.893	15.3096	24.27922	7476.306	0.4327678	3.759029	
0	23	MMP14	Control_0.5_E_5	-1	21.55225	828.5574	785.5901	-42.96722	0.9996518	68747.76		1.583874	False											4	1686.183	12.07752	23.89993	7611.672	0.5768963	4.514144	
0	24	NOX4	Control_0.5_E_5	-1	29.32858	806.6393	778.1639	-28.4754	0.9997747	52718.76		1.71289	False											3	2128.664	19.35658	31.83967	9136.555	1.176278	4.292154	
0	25	PMEPA1	Control_0.5_E_5	-1	28.80624	790.5901	766.6885	-23.90161	0.999788	26706.87		1.570647	False											5	1960.577	16.09369	30.89394	8353.063	0.5282842	4.260514	
0	26	TIMP1	Control_0.5_E_5	-1	17.77965	786.9672	751.5738	-35.39343	0.9995764	195485.9		1.73159	False											7	2316.522	11.91615	19.64132	10799.03	0.5078933	4.66174	
