Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
0	0	IL1A	TGFb_48_E_3												CurveFitFailed																
0	1	ACTA2	TGFb_48_E_3	-1	22.08278	778.1475	747.459	-30.68848	0.9997622	45109.63		1.606225	False											6	1941.689	12.79868	24.28107	7822.93	0.558881	4.028929	
0	2	ATP6AP1	TGFb_48_E_3	-1	24.71163	794	780.3607	-13.63934	0.9997771	46042.28		1.799961	False											4	1834.198	18.12678	26.14819	8091.827	0.4556681	4.411644	
0	3	BGN	TGFb_48_E_3	-1	21.8226	803.9016	781.6393	-22.26227	0.9998062	61508.84		1.644728	False											7	2191.547	13.15064	24.61899	9076.442	1.044208	4.141569	
0	4	IL6	TGFb_48_E_3	-1	28.63806	868.7213	838.2787	-30.44263	0.999877	19662.86		1.646672	False											2	1996.134	17.87605	30.18812	9517.159	0.3813161	4.767797	
0	5	ITGA2	TGFb_48_E_3	-1	27.37567	867.0492	861.7377	-5.311462	0.9997919	30222.12		1.635376	False											3	1754.83	16.774	29.0581	8261.651	0.4192039	4.707951	
0	6	JUNB	TGFb_48_E_3	-1	24.5034	844.7377	813.9344	-30.80328	0.9995583	78524.64		1.653998	False											5	1876.457	15.20256	26.47223	7764.916	0.5646533	4.138072	
0	7	LOXL1	TGFb_48_E_3	-1	22.02738	892.7049	885.1967	-7.508179	0.9997208	48418.38		1.706175	False											3	1735.861	14.51805	23.79091	7240.452	0.4959497	4.171101	
0	8	TGFBR2	TGFb_48_E_3	-1	24.01545	892.8525	869.3442	-23.50824	0.9998463	46895.18		1.701992	False											5	1897.2	15.61623	26.37367	8856.12	0.9215253	4.667994	
0	9	COL5A1	TGFb_48_E_3	-1	25.58014	910.0492	859.1967	-50.85248	0.9998869	23654.93		1.530384	False											3	1793.525	13.32533	28.05363	8810.937	0.5872635	4.912636	
0	10	DCN	TGFb_48_E_3	-1	20.17125	912.3771	874.0984	-38.27869	0.9979791	374421.4		1.843831	False											5	1844.434	15.20419	21.84288	6993.485	0.6023775	3.79167	
0	11	ELN	TGFb_48_E_3	-1	22.4976	898.3771	842.0164	-56.36066	0.9996517	84095.37		1.624568	False											5	2071.73	13.4748	24.2802	9283.179	0.3934723	4.480882	
0	12	ETS1	TGFb_48_E_3	-1	26.89225	907.2623	840.0984	-67.16388	0.9998592	28866.37		1.672394	False											9	2243.974	17.13525	28.76181	8999.286	0.5682794	4.010423	
0	13	CDKN2A	TGFb_48_E_3	-1	26.06578	871.2787	838.2295	-33.04919	0.9998057	47933.86		1.691935	False											4	2285.474	17.03333	27.76263	9660.945	0.4900736	4.227107	
0	14	PSMD14	TGFb_48_E_3	-1	26.16998	895.7705	870.0984	-25.67212	0.9999161	13700.87		1.750278	False											5	2097.136	18.20524	27.84242	7798.243	0.5563788	3.718521	
0	15	RARA	TGFb_48_E_3	-1	27.51665	928.0492	900.4426	-27.60657	0.9997994	16150.35		1.559549	False											8	1797.143	15.32197	29.00143	8403.429	0.246814	4.675994	
0	16	RHOB	TGFb_48_E_3	-1	23.28704	920.3771	876.4262	-43.95087	0.9995079	55236.84		1.749964	False											8	1929.972	15.87471	25.80332	5948.047	1.181437	3.081934	
0	17	TIMP3	TGFb_48_E_3	-1	22.90287	892	840.9508	-51.04919	0.9997732	74330.34		1.673006	False											6	2296.471	14.41656	25.16204	9543.438	0.7568212	4.155696	
0	18	PPP3CA	TGFb_48_E_3	-1	24.21065	878.3442	828.5246	-49.81964	0.9996362	52859.62		1.773977	False											5	1908.677	16.99224	26.47387	6579.481	1.027415	3.447142	
