Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
0	0	IL1A	Baseline_96_C_5												CurveFitFailed																
0	1	ACTA2	Baseline_96_C_5	-1	24.11633	744.2623	655.0164	-89.24585	0.9996132	90808.93		1.56979	False											6	2081.893	13.29351	26.5406	8857.987	0.6342644	4.254776	
0	2	ATP6AP1	Baseline_96_C_5	-1	25.05285	746.3115	644.0984	-102.2131	0.9995365	163614.9		1.70052	False											5	1989.536	16.40985	27.00892	9954.154	0.6467426	5.003255	
0	3	BGN	Baseline_96_C_5	-1	23.65517	715.2295	633.8853	-81.34424	0.9997128	138873.4		1.608014	False											9	2460.856	13.61832	26.61491	11206.52	1.08875	4.55391	
0	4	IL6	Baseline_96_C_5	-1	27.80433	725.9836	620.1147	-105.8688	0.9996692	168187.9		1.592203	False											6	2391.667	16.06021	29.65842	14976.08	0.442698	6.261777	
0	5	ITGA2	Baseline_96_C_5	-1	27.044	730.5901	653.6393	-76.95081	0.999659	116647.9		1.624936	False											7	2049.163	16.30709	28.8373	11645.28	0.4553376	5.682946	
0	6	JUNB	Baseline_96_C_5	-1	27.21531	737.2623	664.2623	-73	0.9997642	70032.39		1.584789	False											5	2173.045	15.33566	29.82282	10126.57	0.8350413	4.660081	
0	7	LOXL1	Baseline_96_C_5	-1	23.32657	734.8361	662.8688	-71.96722	0.9997218	107442.2		1.640634	False											8	2033.481	14.21661	25.29318	10583.24	0.5228565	5.204494	
0	8	TGFBR2	Baseline_96_C_5	-1	23.66832	726.2623	656.459	-69.80322	0.9993188	486474.3		1.720248	False											4	2355.78	15.73803	25.85301	12904.91	0.8244862	5.477975	
0	9	COL5A1	Baseline_96_C_5	-1	26.02347	750.8197	698.6558	-52.16394	0.9997963	81184.6		1.487463	False											8	2056.605	12.58369	28.89448	11951.56	0.6667394	5.811305	
0	10	DCN	Baseline_96_C_5	-1	19.3384	725.8525	672.3771	-53.4754	0.9977667	910002.6		2.033756	False											10	2185.872	17.16995	20.43578	9967.69	0.3783807	4.560052	
0	11	ELN	Baseline_96_C_5	-1	26.79819	742.7213	692.1147	-50.60657	0.9997384	71085.14		1.652683	False											10	2316.622	16.81405	28.34913	11165.02	0.3730078	4.819525	
0	12	ETS1	Baseline_96_C_5	-1	26.8947	746.6721	700.6721	-46	0.9998357	44168.59		1.657501	False											10	2384.435	16.80345	28.86909	10065.61	0.6048531	4.22138	
0	13	CDKN2A	Baseline_96_C_5	-1	27.29576	770.9508	722.6558	-48.29504	0.9998657	41039.68		1.64006	False											8	2429.222	16.62333	29.52639	10506.58	0.7338907	4.325078	
0	14	PSMD14	Baseline_96_C_5	-1	26.70564	786.5246	737.0984	-49.42621	0.9996132	99132.2		1.702249	False											10	2316.168	17.54918	28.68786	9421.589	0.688509	4.067748	
0	15	RARA	Baseline_96_C_5	-1	28.89075	781.1639	731.3607	-49.80328	0.9996802	37914.69		1.531234	False											6	1964.374	15.33675	30.68229	9746.318	0.3355163	4.96154	
0	16	RHOB	Baseline_96_C_5	-1	23.88425	800.3771	744	-56.37708	0.9986274	144456		1.771665	False											4	1963.766	16.69304	26.23901	5861.155	1.101179	2.984651	
0	17	TIMP3	Baseline_96_C_5	-1	22.5602	802.2459	752.082	-50.16394	0.9994791	199103.1		1.694988	False											11	2398.753	14.59186	24.67108	10175.56	0.6984019	4.242021	
0	18	PPP3CA	Baseline_96_C_5	-1	25.00006	784.2295	745.0492	-39.1803	0.9992799	104994.1		1.750967	False											5	1962.45	17.09244	27.52548	6649.142	1.232502	3.388183	
0	19	CDKN2B	Baseline_96_C_5	-1	30.94966	781.4099	732.6229	-48.78693	0.9997402	30770.2		1.491924	False											6	2340.758	15.58633	32.42737	15961.16	0.1968649	6.8188	
0	20	COL1A2	Baseline_96_C_5	-1	18.93565	751.2951	704.6721	-46.62299	0.9991048	143147.9		1.593372	False											7	2091.297	10.62687	21.6716	7064.718	0.7454054	3.378152	
0	21	COL4A1	Baseline_96_C_5	-1	25.98094	761.7213	713.2295	-48.49182	0.9995713	60971.89		1.502038	False											5	1792.997	12.98386	28.28984	8350.757	0.4543695	4.65743	
0	22	MMP1	Baseline_96_C_5	-1	28.68291	772.1967	714.5901	-57.60657	0.9994593	77837.12		1.630064	False											6	2191.73	17.31465	30.8068	8259.162	0.6629124	3.768331	
0	23	MMP14	Baseline_96_C_5	-1	22.84105	747.5574	692.4426	-55.11475	0.9993263	115671.5		1.519565	False											6	1731.568	11.55894	25.84424	7293.22	0.7716979	4.211915	
