Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
0	0	IL1A	Control_2_A_5												CurveFitFailed																
0	1	ACTA2	Control_2_A_5	-1	24.91569	742.5246	688.918	-53.60657	0.998971	639563.9		1.557927	False											7	2720.668	13.70953	26.63489	17211.73	0.3045797	6.326291	
0	2	ATP6AP1	Control_2_A_5	-1	24.46304	757.7213	694.4754	-63.24591	0.999624	88947.81		1.755033	False											7	1756.255	17.07317	26.11841	8262.416	0.5331776	4.704565	
0	3	BGN	Control_2_A_5	-1	24.39823	749.1147	703.2951	-45.81964	0.9996513	197693.8		1.646172	False											8	2514.882	14.93509	26.56302	12655.15	0.6635079	5.032106	
0	4	IL6	Control_2_A_5	-1	28.36678	747.0984	687.9016	-59.19678	0.9996995	184776.5		1.590181	False											4	2774.897	16.55928	29.72573	21683.95	0.2399247	7.814325	
0	5	ITGA2	Control_2_A_5	-1	25.67438	718.6558	670.7049	-47.95087	0.9997203	91009.05		1.702068	False											4	1916.493	17.11824	27.02711	11312.08	0.3223732	5.902491	
0	6	JUNB	Control_2_A_5	-1	26.54142	683.0492	627.3607	-55.68854	0.9994729	363137.6		1.586115	False											6	2481.19	15.16579	28.44381	16299.33	0.4420303	6.569157	
0	7	LOXL1	Control_2_A_5	-1	23.7966	695.9344	650.4918	-45.44263	0.9993801	354135.2		1.701676	False											5	2122.294	15.80796	25.17396	13843.36	0.3154033	6.522827	
0	8	TGFBR2	Control_2_A_5	-1	24.4971	709.082	655.1147	-53.96722	0.9996264	567282.8		1.708547	False											5	2655.764	16.2306	26.30013	19392.25	0.5572856	7.301947	
0	9	COL5A1	Control_2_A_5	-1	26.80816	736.9344	671.1803	-65.75415	0.9998327	75344.07		1.50693	False											6	2010.792	13.49515	29.22626	13471.15	0.5236132	6.699424	
0	10	DCN	Control_2_A_5	-1	21.31724	747.2787	682.8525	-64.42621	0.9997678	463895		1.674389	False											8	3056.696	13.43274	23.46488	20795.14	0.6556908	6.803143	
0	11	ELN	Control_2_A_5	-1	31.91377	763.2787	695.8033	-67.4754	0.9975992	218057.4		1.559707	False											4	2191.199	17.60698	34.01331	9164.556	0.5435823	4.182439	
0	12	ETS1	Control_2_A_5	-1	26.15631	773.8361	704.5246	-69.31146	0.9997238	76530.36		1.684088	False											3	2316.984	16.93125	27.88509	10145.67	0.497772	4.378825	
0	13	CDKN2A	Control_2_A_5	-1	26.88823	729.5901	678.9672	-50.62292	0.9997424	205304.7		1.654977	False											8	3153.082	16.99076	28.28591	19573.84	0.3071985	6.207844	
0	14	PSMD14	Control_2_A_5	-1	26.35207	776.6066	716.4099	-60.19672	0.9996333	125942.7		1.726506	False											6	2393.031	17.93093	27.94158	11063.43	0.4776076	4.623185	
0	15	RARA	Control_2_A_5	-1	28.64951	763.5574	716.1312	-47.42621	0.9997473	23275.37		1.48209	False											4	1880.466	13.90254	30.94635	8231.382	0.4415037	4.377309	
0	16	RHOB	Control_2_A_5	-1	24.73039	790.8688	740.6558	-50.21307	0.9992967	130041.5		1.703835	False											6	2085.927	16.04933	27.40625	7406.485	1.218874	3.550693	
0	17	TIMP3	Control_2_A_5	-1	24.92623	780.8688	726.082	-54.78687	0.9997861	107300.8		1.673254	False											7	2570.516	15.81496	26.93193	12210.29	0.6269946	4.750132	
0	18	PPP3CA	Control_2_A_5	-1	24.86711	758.4426	722.5901	-35.85248	0.9997268	75205.47		1.783028	False											7	2062.1	17.67915	26.94687	8640.651	0.8963619	4.190219	
0	19	CDKN2B	Control_2_A_5												CurveFitFailed																
0	20	COL1A2	Control_2_A_5	-1	20.20828	744.6558	686.8853	-57.77051	0.9996776	107301.3		1.562463	False											8	2259.992	10.93917	22.65326	10028.35	0.5434095	4.437336	
0	21	COL4A1	Control_2_A_5	-1	26.48255	763.3279	713.3279	-50	0.9996047	52283.93		1.509006	False											5	1730.236	13.39813	28.77791	8058.95	0.4707831	4.657718	
0	22	MMP1	Control_2_A_5	-1	24.47521	765.6721	708.6066	-57.06555	0.9993735	120371.2		1.762107	False											6	2093.302	17.34622	25.83164	8465.439	0.3703245	4.04406	
0	23	MMP14	Control_2_A_5	-1	22.13904	745.7705	697.459	-48.31146	0.9993772	148084.3		1.593229	False											5	1717.724	12.61214	24.33836	8349.695	0.5335771	4.860908	
0	24	NOX4	Control_2_A_5	-1	28.30287	725.2295	674.7213	-50.50818	0.9994837	137684.8		1.726649	False											5	2137.485	19.00944	30.58584	9361.258	0.9921198	4.379567	
0	25	PMEPA1	Control_2_A_5	-1	29.78465	715.0492	667.1639	-47.88525	0.9995211	96547.52		1.578672	False											4	2260.906	17.01476	31.42339	12396.02	0.3468055	5.482766	
0	26	TIMP1	Control_2_A_5	-1	20.35367	731.5246	676.1475	-55.37708	0.9996839	141069.6		1.667757	False											5	2285.722	12.73905	22.35856	10849.63	0.5389369	4.746698	
0	27	FGF2	Control_2_A_5	-1	27.02475	712.459	647.3442	-65.11481	0.9997709	162481.9		1.586089	False											7	2903.037	15.43326	28.97958	16954.43	0.4719374	5.840238	
0	28	FOSB	Control_2_A_5	-1	32.10477	720.7541	656.0984	-64.6557	0.999386	46913.96		1.427612	False											2	2061.388	14.09537	34.67418	10666.1	0.457144	5.174233	
0	29	GUSB	Control_2_A_5	-1	26.63252	674.0164	631.541	-42.47546	0.9995921	96868.08		1.650098	False											4	2163.679	16.41314	28.83784	9050.825	0.7305837	4.183072	
0	30	ID1	Control_2_A_5	-1	27.88822	666.541	618.8033	-47.73767	0.9994451	124975.8		1.563362	False											3	2126.433	15.62745	29.35838	13316.28	0.2488962	6.262264	
0	31	SKI	Control_2_A_5	-1	24.84738	711.7049	669.6558	-42.04913	0.9994434	179947.8		1.731235	False											3	1871.659	16.88808	26.60962	9544.854	0.5708405	5.099677	
0	32	SMAD3	Control_2_A_5	-1	24.74773	669.6229	625.3607	-44.26227	0.9996699	150277.2		1.64245	False											7	2207.254	15.10012	26.86914	11484.05	0.6350517	5.202867	
0	33	SPARC	Control_2_A_5	-1	21.60551	656.8853	602.0164	-54.86884	0.9998501	52888.71		1.498693	False											3	2151.766	10.56603	24.44677	10517.87	0.5907967	4.888016	
0	34	TGFBR1	Control_2_A_5	-1	26.55676	690.3442	644.5901	-45.75409	0.9996253	103515.4		1.722326	False											5	1982.307	17.96136	28.21828	9672.985	0.5160199	4.87966	
0	35	VIM	Control_2_A_5	-1	17.27812	652.1147	601.6885	-50.42621	0.9991575	232087		1.714056	False											5	2031.997	11.37953	19.01897	8870.865	0.4035253	4.36559	
0	36	TP53BP1	Control_2_A_5	-1	24.8333	696.1803	630.6558	-65.52454	0.9995334	174075.2		1.781927	False											3	2024.822	17.61836	26.96535	9637	0.9389943	4.75943	
0	37	ADAMTS1	Control_2_A_5	-1	24.45287	686.7213	632.541	-54.18036	0.9994612	225683.5		1.578589	False											5	2343.806	14.07715	25.56331	22064.3	0.1155213	9.413876	
0	38	B2M	Control_2_A_5	-1	19.88301	743.2131	687.6066	-55.60657	0.9997185	82667.47		1.656938	False											4	1837.617	12.24945	21.99169	8754.769	0.5664746	4.764195	
0	39	BHLHE40	Control_2_A_5	-1	27.7429	779.4918	737.8361	-41.65576	0.9996019	40677.13		1.588761	False											7	1834.975	15.76926	30.18214	6707.538	0.7483095	3.655385	
