Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
0	0	IL1A	TGFb_8_B_6												CurveFitFailed																
0	1	ACTA2	TGFb_8_B_6	-1	24.67155	755.2459	704.1312	-51.11475	0.9997379	40345.58		1.578433	False											2	1961.483	13.7976	27.00482	7547.98	0.6157351	3.848099	
0	2	ATP6AP1	TGFb_8_B_6	-1	24.73409	803.2787	742.2459	-61.03278	0.999615	104144.9		1.707272	False											4	1908.105	16.3526	26.58331	8938.811	0.5864449	4.684654	
0	3	BGN	TGFb_8_B_6	-1	22.88385	770.7213	709.8853	-60.83606	0.9997945	100365.8		1.629569	False											4	2458.378	13.60626	25.42535	11341.13	0.8372718	4.613257	
0	4	IL6	TGFb_8_B_6	-1	29.53021	796.2459	748.5082	-47.73773	0.9997277	127200.2		1.586326	False											5	2787.132	17.062	31.12315	18049.77	0.335472	6.47611	
0	5	ITGA2	TGFb_8_B_6	-1	26.27938	783.7869	723.8197	-59.96716	0.9998167	58730.23		1.62277	False											3	2004.038	15.81289	28.0061	11285.85	0.4121509	5.631554	
0	6	JUNB	TGFb_8_B_6	-1	25.16385	776.3115	713.4918	-62.81964	0.9995624	86496.94		1.643597	False											2	1995.522	15.35722	27.37719	8069.512	0.7000178	4.043809	
0	7	LOXL1	TGFb_8_B_6	-1	23.01756	736.3442	679	-57.34424	0.999622	102202.3		1.682803	False											3	1924.776	14.78668	24.83048	8933.972	0.5033478	4.641565	
0	8	TGFBR2	TGFb_8_B_6	-1	23.76685	774.4099	716.3115	-58.09839	0.9998517	94455.49		1.776394	False											6	2294.96	16.89308	25.50136	12564.79	0.6055274	5.474952	
0	9	COL5A1	TGFb_8_B_6	-1	26.2881	768.1967	713.1147	-55.08197	0.9998178	65860.07		1.501749	False											5	2120.688	13.034	29.09595	11428.72	0.6849685	5.389158	
0	10	DCN	TGFb_8_B_6	-1	19.70637	792.6229	735.5574	-57.06555	0.997252	1009071		1.834174	False											7	2175.17	14.72871	21.34041	9445.583	0.5549706	4.342458	
0	11	ELN	TGFb_8_B_6	-1	26.02956	788.2787	730.9016	-57.37708	0.9996932	80322.71		1.587294	False											5	2385.901	14.87061	27.98309	10562.3	0.4616818	4.426965	
0	12	ETS1	TGFb_8_B_6	-1	26.34266	796.8033	731.7049	-65.09839	0.9997581	71347.18		1.608633	False											5	2370.293	15.36285	28.72239	10117.25	0.7410724	4.268354	
0	13	CDKN2A	TGFb_8_B_6	-1	27.18967	790.6393	722.918	-67.72131	0.9997081	86837.39		1.693276	False											6	2495.777	17.81004	28.90131	10842.9	0.5116984	4.344499	
0	14	PSMD14	TGFb_8_B_6	-1	26.84084	826.5082	750.082	-76.42621	0.9996058	164204.8		1.738148	False											10	2585.028	18.61606	28.20187	13041.05	0.3707004	5.044837	
0	15	RARA	TGFb_8_B_6	-1	28.03567	852.8525	777.2787	-75.57379	0.9998431	25896.3		1.55012	False											3	2112.414	15.44874	29.42455	12977.86	0.2083705	6.143618	
0	16	RHOB	TGFb_8_B_6	-1	24.03651	877.1967	789.2623	-87.93445	0.9996381	106577.4		1.732428	False											8	2315.806	16.19017	26.24462	9086.979	0.8769518	3.923895	
0	17	TIMP3	TGFb_8_B_6	-1	24.11838	845.6721	766.7049	-78.96722	0.9997835	99360.38		1.683327	False											6	2571.908	15.47152	26.09772	11607.66	0.6174581	4.513251	
0	18	PPP3CA	TGFb_8_B_6	-1	24.95045	866.918	798.6066	-68.31146	0.9995655	112299		1.754247	False											3	2105.394	17.23951	27.04878	8562.124	0.8523672	4.066756	
0	19	CDKN2B	TGFb_8_B_6	-1	28.98722	844.4918	784.7541	-59.73773	0.9997123	48169.12		1.530754	False											5	2325.07	15.59901	30.23019	17268.41	0.1517918	7.427049	
0	20	COL1A2	TGFb_8_B_6	-1	19.74495	853.7705	808.0656	-45.70496	0.9994535	175035.3		1.556234	False											6	2319.309	10.5714	22.2446	9971.683	0.5421181	4.299419	
0	21	COL4A1	TGFb_8_B_6	-1	24.51972	871.8361	796.2295	-75.60657	0.9996119	75494.98		1.50333	False											6	1841.542	12.30522	26.58596	9874.483	0.3424352	5.362073	
0	22	MMP1	TGFb_8_B_6	-1	24.72809	814.0656	755.0164	-59.04913	0.9997908	47913.04		1.669668	False											3	2278.515	15.74336	26.38727	9390.414	0.4254698	4.121287	
0	23	MMP14	TGFb_8_B_6	-1	22.80464	782.5901	741.6393	-40.95081	0.9997707	63452.7		1.564576	False											5	1886.594	12.50083	24.99751	9480.556	0.4841172	5.025223	
0	24	NOX4	TGFb_8_B_6	-1	25.58573	771.5246	718.8853	-52.63934	0.9996143	117202.7		1.765537	False											4	2253.458	17.93319	27.56621	9419.723	0.7908128	4.18012	
0	25	PMEPA1	TGFb_8_B_6	-1	24.78514	745.2951	689.9672	-55.32788	0.9996248	80608.65		1.55497	False											4	2077.613	13.47815	26.84334	9493.189	0.4363225	4.569276	
0	26	TIMP1	TGFb_8_B_6	-1	19.83957	752	707.1475	-44.85248	0.9996778	172253.8		1.711453	False											6	2557.503	13.08781	21.64436	11899.14	0.489294	4.652638	
0	27	FGF2	TGFb_8_B_6	-1	25.8275	783.7705	730.0492	-53.72131	0.9995956	71880.21		1.679838	False											6	2247.767	16.518	27.86544	8043.859	0.6719059	3.5786	
0	28	FOSB	TGFb_8_B_6												CurveFitFailed																
0	29	GUSB	TGFb_8_B_6	-1	26.91465	753.5082	698.9508	-54.55737	0.9989378	125904.2		1.626002	False											7	2109.204	15.96052	29.69231	6765.873	1.084066	3.207785	
0	30	ID1	TGFb_8_B_6	-1	26.74702	791.8525	746.4099	-45.44263	0.9998205	45444.17		1.523005	False											3	2288.188	13.97486	28.55562	12712.44	0.308652	5.55568	
0	31	SKI	TGFb_8_B_6	-1	24.33625	782.7377	720.1312	-62.60657	0.9996365	171866.2		1.642756	False											6	2156.925	14.82815	26.52187	11400.26	0.6679111	5.285422	
0	32	SMAD3	TGFb_8_B_6	-1	25.45402	814.4262	752.7705	-61.6557	0.999746	109435.1		1.654874	False											7	2278.051	15.84518	27.37347	11710	0.5509146	5.140356	
0	33	SPARC	TGFb_8_B_6	-1	20.98863	786.6229	724.5082	-62.11475	0.9997231	51536.1		1.557322	False											5	1993.582	11.34502	23.18022	8237.685	0.4341545	4.132103	
0	34	TGFBR1	TGFb_8_B_6	-1	25.60773	798.3771	746.3442	-52.03284	0.9996217	86867.38		1.712088	False											5	1954.553	17.07876	27.35105	8753.202	0.5402194	4.478366	
0	35	VIM	TGFb_8_B_6	-1	17.63838	808.4262	757.6885	-50.73767	0.9997169	70473.22		1.69723	False											5	2078.105	11.39	19.47201	8549.279	0.4351217	4.113979	
0	36	TP53BP1	TGFb_8_B_6	-1	24.87622	811.4426	756.1803	-55.26233	0.9999065	28092.68		1.738003	False											7	2040.426	16.84624	27.16319	8971.104	0.9703608	4.396683	
0	37	ADAMTS1	TGFb_8_B_6	-1	23.84526	802.459	747.7049	-54.75415	0.9993163	43494.24		1.558499	False											4	1717.659	12.9185	26.31609	5263.768	0.6258599	3.064501	
0	38	B2M	TGFb_8_B_6	-1	20.26002	801.8197	740.082	-61.73773	0.9997478	89492.96		1.662944	False											9	1999.916	12.63272	22.16278	9880.505	0.4737894	4.940461	
0	39	BHLHE40	TGFb_8_B_6	-1	27.61534	818.2623	770.459	-47.80322	0.9998348	22459.44		1.57218	False											5	1990.335	15.29354	30.25019	7538.312	0.8218874	3.787458	
0	40	ITGA1	TGFb_8_B_6	-1	28.15304	811.082	761.4426	-49.63934	0.999428	71299.29		1.756195	False											6	2165.358	19.43292	30.60014	6925.268	1.226918	3.198209	
0	41	JUN	TGFb_8_B_6	-1	24.42818	850.3934	783.2951	-67.09833	0.9998698	29105.53		1.64419	False											10	2044.197	14.82374	26.96325	8142.068	0.9068923	3.983016	
0	42	LARP6	TGFb_8_B_6	-1	25.4665	826.6885	777.6229	-49.06561	0.9998696	18651.67		1.613412	False											5	1842.54	14.89056	27.99771	6968.313	0.8367725	3.781906	
0	43	LOXL2	TGFb_8_B_6	-1	25.62529	833.2787	775.7377	-57.54095	0.9998236	50264.68		1.634983	False											7	1755.907	15.60834	27.44799	9872.093	0.4694618	5.62222	
0	44	THBS1	TGFb_8_B_6	-1	20.32938	827.918	768.6393	-59.27869	0.9996597	79710.28		1.688035	False											7	2008.443	13.01406	22.37367	8065.64	0.5985919	4.015868	
0	45	CTGF	TGFb_8_B_6	-1	21.39942	819.6393	751.2951	-68.34424	0.9993695	147050.9		1.735237	False											8	1637.328	14.72531	22.67561	8867.577	0.2733757	5.415882	
0	46	EGR2	TGFb_8_B_6	-1	27.99624	808.1967	741.2131	-66.98358	0.9998447	32502.8		1.581889	False											4	2097.651	15.80358	30.31268	9381.645	0.6630883	4.472453	
0	47	ENG	TGFb_8_B_6	-1	23.89688	733.5574	681.5574	-52	0.9995816	45653.87		1.62934	False											6	1971.422	14.50412	25.47395	7292.849	0.3269363	3.699284	
0	48	FBLN1	TGFb_8_B_6	-1	20.18355	787.0164	713.4426	-73.57379	0.9998094	95314.71		1.580059	False											5	1925.954	11.26765	22.28639	11949.34	0.4226126	6.204376	
0	49	PPIA	TGFb_8_B_6	-1	22.45005	816.2951	749.9016	-66.39349	0.9996372	110445.6		1.689458	False											8	1669.145	14.46254	24.44205	8734.982	0.6098834	5.233208	
0	50	PTEN	TGFb_8_B_6	-1	24.09168	823.3279	756.7049	-66.62299	0.9996198	120273.2		1.78433	False											4	1823.736	17.15282	26.11633	8787.109	0.8405488	4.818192	
0	51	RARG	TGFb_8_B_6	-1	25.70866	796	731.8525	-64.14752	0.9998519	49556.79		1.598998	False											7	1911.713	14.77765	28.15012	10033.36	0.7448347	5.248363	
0	52	SERPINE1	TGFb_8_B_6	-1	21.66949	759	697.9672	-61.03278	0.9997411	102198.7		1.582108	False											10	1692.035	12.14562	23.87899	10377.53	0.5065265	6.133169	
0	53	VCAN	TGFb_8_B_6	-1	22.53324	777.7705	703.1803	-74.59021	0.9985331	419658.5		1.782399	False											9	1845.948	16.0884	24.25369	8535.195	0.5876053	4.623747	
0	54	CAV1	TGFb_8_B_6	-1	20.80982	787.1312	731.3115	-55.8197	0.9997812	43613.25		1.657629	False											10	1743.476	12.77925	23.25823	7228.801	0.8006811	4.1462	
0	55	IL1B	TGFb_8_B_6												CurveFitFailed																
0	56	COL1A1	TGFb_8_B_6	-1	19.30988	771.9016	714.9836	-56.91803	0.999887	42189.19		1.624097	False											9	1730.814	11.35972	21.66201	9471.558	0.6184215	5.472314	
0	57	COL2A1	TGFb_8_B_6												CurveFitFailed																
0	58	LTBP2	TGFb_8_B_6	-1	22.90666	780.9508	719	-61.95081	0.9997662	84803.36		1.614558	False											8	1786.559	13.64145	24.42669	11992.16	0.274193	6.712433	
0	59	MMP13	TGFb_8_B_6	-1	30.12847	768.9672	705.3607	-63.60657	0.9993318	15531.65		1.628983	False											9	1637.175	18.56014	31.43451	5464.501	0.2679645	3.337763	
0	60	MMP2	TGFb_8_B_6	-1	20.29858	825.8688	746.0984	-79.77045	0.9988478	149926.5		1.720901	False											11	1557.349	13.45806	22.3974	5928.685	0.6968955	3.806909	
0	61	PDGFA	TGFb_8_B_6	-1	28.92038	797.7377	726.2787	-71.45905	0.9999069	11084.13		1.566475	False											8	1496.835	16.08559	30.94549	7936.651	0.491615	5.302289	
0	62	THBS2	TGFb_8_B_6	-1	22.84184	813.3115	721.5574	-91.75409	0.9997271	43479.25		1.656045	False											6	1543.065	14.29968	24.42115	7538.019	0.3472382	4.885096	
0	63	FBN1	TGFb_8_B_6	-1	22.31006	819.6229	740.2459	-79.37701	0.9997864	44572.29		1.685384	False											7	1531.407	14.46874	23.81223	8242.745	0.3391226	5.382465	
0	64	FN1	TGFb_8_B_6	-1	18.01391	785.4099	698.7541	-86.65576	0.9998418	52913.03		1.59063	False											8	1464.565	10.17249	19.99167	9954.639	0.3382335	6.796993	
0	65	GADD45B	TGFb_8_B_6	-1	25.27213	827.7049	741.8525	-85.85242	0.9995066	48514.73		1.545895	False											5	1334.061	13.52668	27.50302	6256.617	0.503123	4.689903	
0	66	HAS2	TGFb_8_B_6	-1	27.27717	798.1967	715.3442	-82.85248	0.999661	98528.62		1.712295	False											4	2012.2	18.16642	29.17033	9770.955	0.6534289	4.855857	
